api_id,api_name,api_category,endpoint,version,owner_team,status,service_name
2900,Notifications Engine #99,Notifications,https://internal.api/v1/notifications/action/{env}/debug_mode,v1.4,Logistics,Inactive,internal
2901,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,v2-beta,Logistics,Active,snowflake
2902,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token/958,v2-beta,Data-Eng,Inactive,identity
2903,Shipping Engine #19,Shipping,https://internal.api/v1/shipping/action,Unknown,SecOps-Compliance,Active,internal
2904,Shipping Engine #70,Shipping,https://internal.api/v1/shipping/action,2024-01-01,FinTech-Core,Inactive,internal
2905,adroll tracking pixels service,Marketing,https://api.adroll.com/v2/pixels,v3,Core-Platform,Deprecated,api
2906,Analytics Engine #80,Analytics,https://internal.api/v1/analytics/action/{env}/debug_mode,2024-01-01,Identity-IAM,Deprecated,internal
2907,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/917,v2.1.0,Unknown,Deprecated,maps
2908,Marketing Engine #81,Marketing,https://internal.api/v1/marketing/action,v1.0.0,FinTech-Core,Active,internal
2909,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/392,v3,SecOps-Compliance,Active,snowflake
2910,Auth Engine #80,Auth,https://internal.api/v1/auth/action,Unknown,Growth-Marketing,Active,internal
2911,Okta Verify Service,Auth,https://okta.internal/api/v1/authn/{env}/debug_mode,v1.0.0,FinTech-Core,Deprecated,okta
2912,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,v2-beta,FinTech-Core,Active,identity
2913,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/502,v1.4,Comms-Team,Inactive,test
2914,Marketing Engine #44,Marketing,https://internal.api/v1/marketing/action/{env}/debug_mode,2024-01-01,FinTech-Core,Inactive,internal
2915,Marketing Engine #89,Marketing,https://internal.api/v1/marketing/action,v1.4,Growth-Marketing,Active,internal
2916,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,v2-beta,Logistics,Active,api
2917,User Engine #49,User,https://internal.api/v1/user/action,2024-01-01,Unknown,Active,internal
2918,Payment Engine #25,Payment,https://internal.api/v1/payment/action,v2-beta,Unknown,Inactive,internal
2919,Notifications Engine #95,Notifications,https://internal.api/v1/notifications/action,2024-01-01,Data-Eng,Active,internal
2920,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/412,v1.4,Core-Platform,Active,apis
2921,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,2026_RC4,Growth-Marketing,Active,api
2922,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/{env}/debug_mode,v2-beta,Growth-Marketing,Active,identity
2923,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,v3,Data-Eng,Inactive,compliance
2924,Compliance Engine #85,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Data-Eng,Active,internal
2925,Analytics Engine #24,Analytics,https://internal.api/v1/analytics/action,v1.0.0,SecOps-Compliance,Active,internal
2926,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,Unknown,Logistics,Deprecated,api
2927,Shipping Engine #51,Shipping,https://internal.api/v1/shipping/action,Unknown,SecOps-Compliance,Active,internal
2928,Compliance Engine #47,Compliance,https://internal.api/v1/compliance/action,v1.0.0,Logistics,legacy-active,internal
2929,USER ENGINE #89,User,https://internal.api/v1/user/action,v1.4,SecOps-Compliance,Inactive,internal
2930,CRM Engine #30,CRM,https://internal.api/v1/crm/action/{env}/debug_mode,v3,Core-Platform,Inactive,internal
2931,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/657,2026_RC4,SecOps-Compliance,Active,apis
2932,shipping engine #83,Shipping,https://internal.api/v1/shipping/action,v1.4,Logistics,Deprecated,internal
2933,maps engine #28,Maps,https://internal.api/v1/maps/action,v2.1.0,SecOps-Compliance,Active,internal
2934,User Profile Core API,User,https://internal.platform/services/user-profile/481,v1.0.0,Logistics,Inactive,internal
2935,Datadog Telemetry Service,Unknown,https://api.datadoghq.com/api/v2/logs,v2-beta,FinTech-Core,Active,api
2936,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/230,v1.4,Unknown,Deprecated,maps
2937,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/607,0.0.1-SNAPSHOT,Core-Platform,Inactive,snowflake
2938,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/442,v1.0.0,Comms-Team,Active,api
2939,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/769,test-version,Identity-IAM,Active,api
2940,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels,v3,Growth-Marketing,Active,api
2941,Maps Engine #39,Maps,https://internal.api/v1/maps/action,v2.1.0,SecOps-Compliance,Active,internal
2942,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/465,Unknown,Growth-Marketing,Inactive,api
2943,Auth Engine #38,Auth,https://internal.api/v1/auth/action/{env}/debug_mode,v1.4,Logistics,Inactive,internal
2944,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/518/{env}/debug_mode,v2.1.0,Comms-Team,Inactive,apis
2945,Compliance Engine #72,Compliance,https://internal.api/v1/compliance/action,v1.0.0,Comms-Team,Active,internal
2946,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge/{env}/debug_mode,v2.1.0,Growth-Marketing,Active,compliance
2947,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token,v3,Comms-Team,Deprecated,identity
2948,CRM Engine #92,CRM,https://internal.api/v1/crm/action,v2.1.0,Comms-Team,Active,internal
2949,Shipping Engine #37,Shipping,https://internal.api/v1/shipping/action,2024-01-01,Comms-Team,Inactive,internal
2950,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v2.1.0,Growth-Marketing,Active,api
2951,Compliance Engine #34,Compliance,https://internal.api/v1/compliance/action,v1.4,Comms-Team,Active,internal
2952,COMPLIANCE ENGINE #54,Compliance,https://internal.api/v1/compliance/action,v2.1.0,SecOps-Compliance,Active,internal
2953,Auth Engine #25,Auth,https://internal.api/v1/auth/action,v1.4,Comms-Team,Inactive,internal
2954,CRM Engine #14,CRM,https://internal.api/v1/crm/action,2024-01-01,Identity-IAM,Inactive,internal
2955,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,v2.1.0,Logistics,Active,api
2956,Analytics Engine #67,Analytics,https://internal.api/v1/analytics/action,v1.4,Data-Eng,Inactive,internal
2957,payment engine #76,Payment,https://internal.api/v1/payment/action,2024-01-01,Logistics,Active,internal
2958,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/512,v2.1.0,Logistics,Active,api
2959,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/930,v2.1.0,Unknown,Active,api
2960,SNOWFLAKE INGESTION API,Analytics,https://snowflake.internal/api/v1/ingest,2024-01-01,FinTech-Core,Active,snowflake
2961,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge/{env}/debug_mode,v2.1.0,Logistics,Deprecated,compliance
2962,Notifications Engine #39,Notifications,https://internal.api/v1/notifications/action,v3,Logistics,Inactive,internal
2963,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,v1.0.0,Unknown,Active,api
2964,User Engine #86,User,https://internal.api/v1/user/action,v1.4,Unknown,Active,internal
2965,Shipping Engine #28,Shipping,https://internal.api/v1/shipping/action/{env}/debug_mode,v2.1.0,FinTech-Core,Active,internal
2966,Analytics Engine #41,Unknown,https://internal.api/v1/analytics/action,v2.1.0,Logistics,Active,internal
2967,Compliance Engine #79,Compliance,https://internal.api/v1/compliance/action/{env}/debug_mode,v2-beta,SecOps-Compliance,Deprecated,internal
2968,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/507,Unknown,Data-Eng,Active,api-m
2969,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/721,v1-alpha,Growth-Marketing,Inactive,api
2970,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs,Unknown,FinTech-Core,Inactive,api
2971,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,Unknown,Logistics,Inactive,compliance
2972,Payment Engine #87,Payment,https://internal.api/v1/payment/action/{env}/debug_mode,v1.0.0,Comms-Team,Active,internal
2973,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/639,v2.1.0,Comms-Team,Inactive,test
2974,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/625,0.0.1-SNAPSHOT,Data-Eng,Active,api
2975,Compliance Engine #56,Compliance,https://internal.api/v1/compliance/action,v3,Comms-Team,Deprecated,internal
2976,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,v2-beta,SecOps-Compliance,Active,identity
2977,Notifications Engine #59,Notifications,https://internal.api/v1/notifications/action,v1.4,SecOps-Compliance,Active,internal
2978,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/921,v2-beta,Core-Platform,Deprecated,identity
2979,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/629,v2.1.0,Unknown,Active,compliance
2980,Compliance Engine #12,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Growth-Marketing,Inactive,internal
2981,Shipping Engine #13,Shipping,https://internal.api/v1/shipping/action,Unknown,Core-Platform,Active,internal
2982,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,v2-beta,SecOps-Compliance,Active,api
2983,CRM Engine #10,CRM,https://internal.api/v1/crm/action,Unknown,Identity-IAM,Deprecated,internal
2984,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/{env}/debug_mode,v2-beta,Comms-Team,Active,test
2985,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v3,Logistics,Active,apis
2986,Maps Engine #24,Maps,https://internal.api/v1/maps/action,v3,Comms-Team,Active,internal
2987,Maps Engine #45,Maps,https://internal.api/v1/maps/action,v2.1.0,Identity-IAM,legacy-active,internal
2988,Auth Engine #58,Unknown,https://internal.api/v1/auth/action,v1.0.0,Comms-Team,Deprecated,internal
2989,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1-alpha,Growth-Marketing,Deprecated,maps
2990,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges/330,v2-beta,Core-Platform,Inactive,api
2991,Compliance Engine #67,Compliance,https://internal.api/v1/compliance/action,v3,Unknown,Active,internal
2992,Marketing Engine #59,Marketing,https://internal.api/v1/marketing/action,v1.4,Logistics,Active,internal
2993,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v1.0.0,Unknown,Inactive,api-m
2994,Auth Engine #37,Auth,https://internal.api/v1/auth/action/{env}/debug_mode,v3,Logistics,Deprecated,internal
2995,Compliance Engine #46,Compliance,https://internal.api/v1/compliance/action,v2-beta,Identity-IAM,Active,internal
2996,Analytics Engine #71,Analytics,https://internal.api/v1/analytics/action,2024-01-01,Growth-Marketing,Active,internal
2997,Analytics Engine #23,Analytics,https://internal.api/v1/analytics/action,v3,Unknown,Deprecated,internal
2998,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v3,Data-Eng,Active,api-m
2999,CRM Engine #15,CRM,https://internal.api/v1/crm/action,v1.4,Growth-Marketing,Active,internal
3000,Compliance Engine #36,Unknown,https://internal.api/v1/compliance/action,v3,Core-Platform,Active,internal
3001,CRM Engine #23,CRM,https://internal.api/v1/crm/action,v1.4,Identity-IAM,Deprecated,internal
3002,Auth Engine #22,Auth,https://internal.api/v1/auth/action,Unknown,Growth-Marketing,Inactive,internal
3003,Shipping Engine #98,Shipping,https://internal.api/v1/shipping/action,v2.1.0,Comms-Team,Deprecated,internal
3004,User Profile Core API,User,https://internal.platform/services/user-profile/949,v2-beta,Growth-Marketing,Active,internal
3005,Shipping Engine #51,Shipping,https://internal.api/v1/shipping/action/{env}/debug_mode,v1.4,Comms-Team,Active,internal
3006,Analytics Engine #57,Unknown,https://internal.api/v1/analytics/action,v2.1.0,Identity-IAM,Inactive,internal
3007,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge/446,v2-beta,Logistics,Active,compliance
3008,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels,v1.0.0,FinTech-Core,Inactive,api
3009,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/276,2024-01-01,Core-Platform,Deprecated,api-m
3010,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs,v1.0.0,Identity-IAM,Active,api
3011,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/705,v2-beta,Comms-Team,Active,api
3012,HubSpot Contacts API,Unknown,https://api.hubapi.com/crm/v3/objects/contacts,v3,Identity-IAM,Active,api
3013,Auth Engine #45,Auth,https://internal.api/v1/auth/action,2024-01-01,Unknown,Inactive,internal
3014,ADROLL TRACKING PIXELS API,Marketing,https://api.adroll.com/v2/pixels/512,v2-beta,FinTech-Core,Active,api
3015,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/737,2024-01-01,Identity-IAM,Deprecated,snowflake
3016,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/775,v2-beta,Unknown,Inactive,api
3017,Maps Engine #23,Maps,https://internal.api/v1/maps/action,v1.4,Logistics,Active,internal
3018,Notifications Engine #66,Notifications,https://internal.api/v1/notifications/action,v1.4,Unknown,Deprecated,internal
3019,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/912,v1.4,FinTech-Core,Inactive,snowflake
3020,Stripe Payments API,Unknown,https://api.stripe.com/v3/charges/751,v2.1.0,Data-Eng,Inactive,api
3021,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels,v3,Comms-Team,Inactive,api
3022,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,2024-01-01,Identity-IAM,Inactive,maps
3023,Maps Engine #17,Maps,https://internal.api/v1/maps/action/{env}/debug_mode,v1.0.0,Logistics,Inactive,internal
3024,Marketing Engine #89,Marketing,https://internal.api/v1/marketing/action,v1.0.0,Identity-IAM,Active,internal
3025,Okta Verify API,Auth,https://okta.internal/api/v1/authn/880,v2.1.0,Growth-Marketing,Active,okta
3026,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,2024-01-01,Core-Platform,Active,compliance
3027,notifications engine #58,Notifications,https://internal.api/v1/notifications/action,v3,FinTech-Core,Active,internal
3028,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v2.1.0,Growth-Marketing,Active,api
3029,User Profile Core Service,User,https://internal.platform/services/user-profile/470/{env}/debug_mode,v1.4,Comms-Team,Active,internal
3030,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/235,v2.1.0,Comms-Team,Active,api-m
3031,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v1.4,Comms-Team,Deprecated,api
3032,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/153,v3,Logistics,Active,compliance
3033,Compliance Engine #61,Compliance,https://internal.api/v1/compliance/action,test-version,Growth-Marketing,Deprecated,internal
3034,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/935,Unknown,Growth-Marketing,Inactive,maps
3035,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/468,2024-01-01,Comms-Team,Deprecated,api
3036,Payment Engine #65,Payment,https://internal.api/v1/payment/action/{env}/debug_mode,v2.1.0,SecOps-Compliance,Deprecated,internal
3037,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/524,v3,Logistics,Active,test
3038,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/934,v3,Logistics,Active,identity
3039,User Engine #43,User,https://internal.api/v1/user/action,v2.1.0,Logistics,Inactive,internal
3040,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,v2-beta,Growth-Marketing,Active,compliance
3041,Maps Engine #55,Maps,https://internal.api/v1/maps/action,v1.0.0,Core-Platform,Inactive,internal
3042,User Profile Core Service,User,https://internal.platform/services/user-profile/901,v3,Identity-IAM,Active,internal
3043,Shipping Engine #96,Shipping,https://internal.api/v1/shipping/action,2024-01-01,FinTech-Core,Active,internal
3044,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,2024-01-01,Data-Eng,Active,api
3045,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v2.1.0,SecOps-Compliance,Deprecated,api-m
3046,Analytics Engine #24,Analytics,https://internal.api/v1/analytics/action,v3,Identity-IAM,Deprecated,internal
3047,Analytics Engine #95,Analytics,https://internal.api/v1/analytics/action,test-version,Identity-IAM,Active,internal
3048,FedEx Ship Rates Service,Unknown,https://apis.fedex.com/rate/v1/rates/998,v2.1.0,Logistics,Active,apis
3049,GDPR PURGE UTILITY SERVICE,Compliance,https://compliance.internal/v1/purge,v3,Comms-Team,Active,compliance
